key,source,target
6/1/205#0,"A problem occurred with the following file. A file or folder with the same name already exists in Clip Studio, 
so the file has been stored in a new folder.","Возникла проблема со следующим файлом. Файл или папка с таким же именем уже существует в Clip Studio, 
поэтому файл был сохранён в новой папке."
6/1/206#0,Results,Результаты
6/1/207#0,"Works downloaded to the Clip Studio cloud will be moved to Clip Studio.
This may take some time if there are a lot of files to move.
If you do not move the files, files downloaded from the Clip Studio cloud will not appear in the Open dialog.

Would you like to move the files now?","Произведения, загруженные в облако Clip Studio, будут перемещены в Clip Studio.
Это может занять некоторое время, если нужно переместить много файлов.
Если вы не переместите файлы, файлы, загруженные из облака Clip Studio, не появятся в диалоге открытия.

Хотите переместить файлы сейчас?"
6/1/208#0,Preparing to start editing,Подготовка к началу редактирования
6/1/209#0,Preparing to update,Подготовка к обновлению
6/1/210#0,Granting edit permissions,Предоставление разрешений на редактирование
6/1/211#0,Obtaining changes from the cloud,Получение изменений из облака
6/1/212#0,Sending changes to the cloud,Отправка изменений в облако
6/1/213#0,Preparing,Подготовка
6/1/214#0,"Sending cancelled. Changes have not been sent to the cloud. 
Select [Sync all pages now] in the Page Manager 
to send changes to the cloud and grant edit permissions.","Отправка отменена. Изменения не были отправлены в облако. 
Выберите [Синхронизировать все страницы сейчас] в менеджере страниц, 
чтобы отправить изменения в облако и предоставить разрешения на редактирование."
6/1/215#0,Send later,Отправить позже
6/1/216#0,Failed to load file information.,Не удалось загрузить сведения о файле.
6/1/217#0,Failed to overwrite file information.,Не удалось перезаписать сведения о файле.
6/1/218#0,Failed to obtain edit permissions.,Не удалось получить разрешения на редактирование.
6/1/219#0,Failed to load edit permissions.,Не удалось загрузить разрешения на редактирование.
6/1/220#0,Failed to save edit permissions.,Не удалось сохранить разрешения на редактирование.
6/1/221#0,Failed to secure edit permissions.,Не удалось закрепить разрешения на редактирование.
6/1/222#0,"Some edit permissions are set to other users. 
Please get edit permissions for all pages and try again.","Некоторые разрешения на редактирование назначены другим пользователям. 
Получите разрешения на редактирование для всех страниц и повторите попытку."
6/1/223#0,"Failed to grant edit permissions. 
Please try again by selecting [Sync all pages now] in the Page Manager.","Не удалось предоставить разрешения на редактирование. 
Повторите попытку, выбрав [Синхронизировать все страницы сейчас] в менеджере страниц."
6/1/224#0,Failed to obtain change information.,Не удалось получить сведения об изменениях.
6/1/225#0,Failed to obtain file data from the Clip Studio cloud.,Не удалось получить данные файла из облака Clip Studio.
6/1/226#0,You are not a member for this Teamwork project.,Вы не являетесь участником этого проекта совместной работы.
6/1/227#0,"Failed to load changes. 
Please try again by selecting [Sync all pages now] in the Page Manager.","Не удалось загрузить изменения. 
Повторите попытку, выбрав [Синхронизировать все страницы сейчас] в менеджере страниц."
6/1/228#0,"Failed to load changes to “%s”. 
Please try again by selecting “Sync all pages now” in the Page Manager.","Не удалось загрузить изменения для “%s”. 
Повторите попытку, выбрав “Синхронизировать все страницы сейчас” в менеджере страниц."
6/1/229#0,This project does not exist on the Clip Studio cloud or is not available as a Teamwork project.,Этот проект не существует в облаке Clip Studio или недоступен как проект совместной работы.
6/1/230#0,"Unknown data. 
Please update the application and try again.","Неизвестные данные. 
Обновите приложение и повторите попытку."
6/1/231#0,"There is a conflict in the file. 
Please close any open projects and use file recovery in Clip Studio to resolve the conflicts.","В файле есть конфликт. 
Закройте все открытые проекты и используйте восстановление файлов в Clip Studio для устранения конфликтов."
6/1/232#0,"File information is being edited in Clip Studio. 
Please wait and try again later.","Сведения о файле сейчас редактируются в Clip Studio. 
Подождите и повторите попытку позже."
6/1/233#0,"Edit permissions for this file are set to another user. 
Please wait and try again.","Разрешения на редактирование этого файла назначены другому пользователю. 
Подождите и повторите попытку."
6/1/234#0,The selected page could not be found on the Clip Studio cloud.,Выбранную страницу не удалось найти в облаке Clip Studio.
6/1/235#0,"The necessary data has been updated in the cloud. 
Please try again by selecting [Sync all pages now] in the Page Manager.","Необходимые данные были обновлены в облаке. 
Повторите попытку, выбрав [Синхронизировать все страницы сейчас] в менеджере страниц."
6/1/236#0,"This setting could not be changed because a page in the project is open. 
Please close all the pages and try again.","Эту настройку не удалось изменить, так как открыта страница проекта. 
Закройте все страницы и повторите попытку."
6/1/237#0,Failed to send edit history.,Не удалось отправить историю редактирования.
6/1/238#0,"This setting could not be changed because syncing for the specified file is turned off.
Please turn on syncing and try again.","Эту настройку не удалось изменить, так как синхронизация для указанного файла отключена.
Включите синхронизацию и повторите попытку."
6/1/239#0,"The document could not be recovered as another recovered work is already open. 
Please close the other work and try again. (For multi-page files, close all pages and the Page Manager. For single-page files, close the entire file.)","Не удалось восстановить документ, так как уже открыто другое восстановленное произведение. 
Закройте другое произведение и повторите попытку. (Для многостраничных файлов закройте все страницы и менеджер страниц. Для одностраничных файлов закройте весь файл.)"
6/1/240#0,"Failed to process the file because there is no Documents folder in the Internal Storage of the device. 
Please create a Documents folder directly under Internal Storage in the file manager app and try again.","Не удалось обработать файл, так как во внутреннем хранилище устройства нет папки Documents. 
Создайте папку Documents непосредственно во внутреннем хранилище в приложении файлового менеджера и повторите попытку."
6/1/241#0,Return to Clip Studio Paint,Вернуться в Clip Studio Paint
6/1/242#0,Back,Назад
6/1/243#0,Return to Clip Studio Modeler,Вернуться в Clip Studio Modeler
6/1/244#0,"The Teamwork setting has been turned off for this project, so available operations are limited.","Настройка совместной работы отключена для этого проекта, поэтому доступные операции ограничены."
6/1/245#0,Please update the application to the latest version.,Обновите приложение до последней версии.
6/1/246#0,"This will repair corrupted data related to the Clip Studio cloud.
Continue?","Это восстановит повреждённые данные, связанные с облаком Clip Studio.
Продолжить?"
6/1/247#0,Please update the app to the latest version to use this feature.,"Обновите приложение до последней версии, чтобы использовать эту функцию."
6/1/248#0,"Cloud syncing has been temporarily paused.
 Please log in to resume.","Синхронизация с облаком временно приостановлена.
 Войдите, чтобы возобновить."
6/1/249#0,"Teamwork project syncing has been temporarily paused.
Please log in to resume syncing.","Синхронизация проекта совместной работы временно приостановлена.
Войдите, чтобы возобновить синхронизацию."
6/1/250#0,Close,Закрыть
6/1/251#0,Open FAQ,Открыть часто задаваемые вопросы
6/1/254#0,https://license-account-us.celsys.co.jp/hb.php,https://license-account-us.celsys.co.jp/hb.php
6/1/255#0,https://www.clipstudio.net/en/dl,https://www.clipstudio.net/en/dl
6/1/256#0,https://www.clipstudio.net/en/dl,https://www.clipstudio.net/en/dl
6/1/257#0,https://www.clipstudio.net/en/dl,https://www.clipstudio.net/en/dl
6/1/258#0,https://gd.clip-studio.com/gd?id=servererror-en-us,https://gd.clip-studio.com/gd?id=servererror-en-us
6/1/259#0,https://us-lic.celsys.co.jp/gd/index.php?id=csp-contact-en,https://us-lic.celsys.co.jp/gd/index.php?id=csp-contact-en
7/1/5#0,Download latest version,Загрузить последнюю версию
8/1/71#0,Select All,Выбрать все
8/1/72#0,Switch syncing status,Переключить статус синхронизации
8/1/73#0,Sync all selected,Синхронизировать все выбранные
8/1/74#0,Select sorting method for works.,Выберите метод сортировки для произведений.
8/1/75#0,You can sort results in ascending or descending order.,Вы можете сортировать результаты по возрастанию или по убыванию.
8/1/76#0,Error processing multiple works,Ошибка при обработке нескольких произведений
8/1/77#0,Affected works,Затронутые произведения
8/1/78#0,"Failed to start processing some works.
 Please check the following error information.","Не удалось начать обработку некоторых произведений.
 Проверьте следующие сведения об ошибке."
8/1/3#0,Open in Clip Studio Paint,Открыть в Clip Studio Paint
8/1/5#0,Open in ACTION,Открыть в ACTION
8/1/7#0,Open in Clip Studio Modeler,Открыть в Clip Studio Modeler
8/1/10#0,Select All,Выбрать все
8/1/18#0,Export Fanzine for Printing,Экспортировать фанзин для печати
8/1/16#0,Export EPUB,Экспортировать EPUB
8/1/20#0,Print output at corner store,Вывод на печать в магазине у дома
8/1/22#0,Send to Clip Studio SHARE,Отправить в Clip Studio SHARE
8/1/24#0,Send to Clip Studio SHARE (webtoon),Отправить в Clip Studio SHARE (вебтун)
8/1/79#0,Export Wacom Yuify micromark,Экспортировать микрометку Wacom Yuify
8/1/27#0,Switch syncing,Переключить синхронизацию
8/1/29#0,Syncing On,Синхронизация включена
8/1/31#0,Syncing Off,Синхронизация отключена
8/1/33#0,Sync now,Синхронизировать сейчас
8/1/38#0,Favorites,Избранное
8/1/40#0,Add to Favorites,Добавить в избранное
8/1/42#0,Delete from Favorites,Удалить из избранного
8/1/45#0,Open folder,Открыть папку
8/1/48#0,Manage works,Управление произведениями
8/1/50#0,File information,Сведения о файле
8/1/53#0,View,Вид
8/1/55#0,Thumbnails,Эскизы
8/1/57#0,List,Список
8/1/59#0,Sorting,Сортировка
8/1/62#0,Sort ascending,Сортировать по возрастанию
8/1/64#0,Sort descending,Сортировать по убыванию
8/1/66#0,Show/hide columns,Показать/скрыть столбцы
8/1/68#0,Delete,Удалить
8/1/13#0,Share file,Поделиться файлом
8/1/70#0,Change title,Изменить название
8/1/36#0,Change save location label for file,Изменить метку расположения сохранения для файла
9/1/91#0,Select All,Выбрать все
9/1/92#0,Switch syncing status,Переключить статус синхронизации
9/1/93#0,Sync all selected,Синхронизировать все выбранные
9/1/94#0,Select sorting method for materials.,Выберите метод сортировки для материалов.
9/1/95#0,You can sort results in ascending or descending order.,Вы можете сортировать результаты по возрастанию или по убыванию.
9/1/96#0,Error processing multiple materials,Ошибка при обработке нескольких материалов
9/1/97#0,Affected materials,Затронутые материалы
9/1/98#0,"Failed to start processing some materials.
 Please check the following error information.","Не удалось начать обработку некоторых материалов.
 Проверьте следующие сведения об ошибке."
9/1/99#0,Created material catalogs,Созданные каталоги материалов
9/1/100#0,Downloaded material catalogs,Загруженные каталоги материалов
9/1/3#0,Open in Clip Studio Modeler,Открыть в Clip Studio Modeler
9/1/6#0,Select All,Выбрать все
9/1/9#0,Switch syncing,Переключить синхронизацию
9/1/11#0,Syncing On,Синхронизация включена
9/1/13#0,Syncing Off,Синхронизация отключена
9/1/15#0,Sync now,Синхронизировать сейчас
9/1/20#0,Favorites,Избранное
9/1/22#0,Add to Favorites,Добавить в избранное
9/1/24#0,Delete from Favorites,Удалить из избранного
9/1/26#0,Get latest information from Assets,Получить последние сведения из Assets
9/1/29#0,Manage materials,Управление материалами
9/1/31#0,Material information,Сведения о материале
9/1/34#0,View,Вид
9/1/36#0,Large thumbnails,Крупные эскизы
9/1/38#0,Small thumbnails,Мелкие эскизы
9/1/40#0,List,Список
9/1/42#0,Sorting,Сортировка
9/1/45#0,Sort ascending,Сортировать по возрастанию
9/1/47#0,Sort descending,Сортировать по убыванию
9/1/49#0,Show/hide columns,Показать/скрыть столбцы
9/1/51#0,Delete,Удалить
9/1/18#0,Change save folder for materials,Изменить папку сохранения для материалов
9/1/88#0,New material catalog,Новый каталог материалов
9/1/90#0,Delete,Удалить
9/1/54#0,Select All,Выбрать все
9/1/57#0,Switch syncing,Переключить синхронизацию
9/1/59#0,Syncing On,Синхронизация включена
9/1/61#0,Syncing Off,Синхронизация отключена
9/1/63#0,Sync now,Синхронизировать сейчас
9/1/76#0,Sorting,Сортировка
9/1/77#0,Title,Название
9/1/78#0,Cloud,Облако
9/1/79#0,Date added,Дата добавления
9/1/80#0,Date modified,Дата изменения
9/1/81#0,Date synced,Дата синхронизации
9/1/84#0,Sort ascending,Сортировать по возрастанию
9/1/86#0,Sort descending,Сортировать по убыванию
9/1/65#0,Get latest information from Assets,Получить последние сведения из Assets
9/1/68#0,Search materials in material catalog,Поиск материалов в каталоге материалов
9/1/71#0,Manage material catalog,Управление каталогом материалов
9/1/73#0,Material catalog information,Сведения о каталоге материалов
9/1/101#0,Editing,Редактирование
9/1/102#0,New materials added,Добавлены новые материалы
9/1/103#0,Non-downloaded materials available,Доступны незагруженные материалы
9/1/104#0,Additions｜Materials to be Screened,Дополнения｜Материалы для проверки
9/1/105#0,Additions｜Materials with Incomplete Applications,Дополнения｜Материалы с незавершёнными заявками
9/1/106#0,New material catalog,Новый каталог материалов
9/1/107#0,Manage,Управление
9/1/108#0,Search materials in material catalog,Поиск материалов в каталоге материалов
9/1/109#0,Category,Категория
9/1/110#0,Add,Добавить
9/1/111#0,Not submitted,Не отправлено
9/1/112#0,Submitted,Отправлено
9/1/113#0,Needs screening,Требуется проверка
9/1/114#0,Not uploaded,Не выгружено
9/1/115#0,Uploading...,Отправка...
9/1/116#0,Submit for screening,Отправить на проверку
9/1/117#0,Screening,Открытая экспертиза
9/1/118#0,Delete from list,Удалить из списка
9/1/119#0,Material catalog,Каталог материалов
10/1/2#0,Please wait a moment.,Подождите немного.
10/1/6#0,Cancel,Отмена
11/1/1#0,"マスターコンテンツ実データがアップロードできませんでした。
通信状況を確認し、時間を置いて再度お試しください。","Не удалось выгрузить фактические данные мастер-контента.
Проверьте состояние соединения, подождите и повторите попытку."
11/1/2#0,"マスターコンテンツ設定プロパティデータがアップロードできませんでした。
通信状況を確認し、時間を置いて再度お試しください。","Не удалось выгрузить данные свойств настроек мастер-контента.
Проверьте состояние соединения, подождите и повторите попытку."
11/1/3#0,Registering master content,Регистрация мастер-контента
11/1/4#0,Creating master content data,Создание данных мастер-контента
11/1/5#0,"Do you want to start exporting data for “%s“?
","Хотите начать экспорт данных для “%s“?
"
11/1/6#0,Failed to create master content data.,Не удалось создать данные мастер-контента.
11/1/7#0,"Failed to create draft ID.
%d
%s","Не удалось создать ID черновика.
%d
%s"
11/1/8#0,"Failed to retrieve URL for upload.
%d
%s
%s","Не удалось получить URL для выгрузки.
%d
%s
%s"
11/1/9#0,Failed to upload master content data.,Не удалось выгрузить данные мастер-контента.
11/1/10#0,Failed to upload master content actual data.%d,Не удалось выгрузить фактические данные мастер-контента.%d
11/1/11#0,Failed to upload master content settings properties data.%d,Не удалось выгрузить данные свойств настроек мастер-контента.%d
11/1/12#0,"Failed to register master content data.
%d
%s","Не удалось зарегистрировать данные мастер-контента.
%d
%s"
11/1/13#0,"Failed to register master content actual data.
%d
%s","Не удалось зарегистрировать фактические данные мастер-контента.
%d
%s"
11/1/14#0,"Failed to register master content settings properties data.
%d
%s","Не удалось зарегистрировать данные свойств настроек мастер-контента.
%d
%s"
11/1/15#0,"Failed to register master content.
%d
%s","Не удалось зарегистрировать мастер-контент.
%d
%s"
11/1/16#0,Unknown server error,Неизвестная ошибка сервера
11/1/17#0,Output,Вывод
11/1/18#0,Check details and export,Проверить сведения и экспортировать
12/1/14#0,/allow/gd.html?page=csp-activation-codes:%s,/allow/gd.html?page=csp-activation-codes:%s
13/1/1#0,"You have almost reached the maximum cloud storage.
You can apply for additional cloud storage to share more of your projects and materials.

Would you like to apply for extra cloud storage?","Вы почти достигли максимального объёма облачного хранилища.
Вы можете запросить дополнительное облачное хранилище, чтобы делиться большим числом своих проектов и материалов.

Хотите запросить дополнительное облачное хранилище?"
13/1/2#0,"You have almost reached the maximum cloud storage.
You can apply for additional cloud storage to share more of your projects and materials.

Would you like to learn how to apply for extra cloud storage?","Вы почти достигли максимального объёма облачного хранилища.
Вы можете запросить дополнительное облачное хранилище, чтобы делиться большим числом своих проектов и материалов.

Хотите узнать, как запросить дополнительное облачное хранилище?"
13/1/3#0,"You have reached the maximum cloud storage.
You can still download your uploaded data, but you can apply for additional cloud storage to sync more files or back up your app settings.
Would you like to apply for extra cloud storage?","Вы достигли максимального объёма облачного хранилища.
Вы по-прежнему можете загружать выгруженные данные, но можете запросить дополнительное облачное хранилище, чтобы синхронизировать больше файлов или создавать резервные копии настроек приложения.
Хотите запросить дополнительное облачное хранилище?"
13/1/4#0,"You have reached the maximum cloud storage.
You can still download your uploaded data, but you can apply for additional cloud storage to continue syncing files or back up your app settings.

Would you like to learn how to apply for extra cloud storage?","Вы достигли максимального объёма облачного хранилища.
Вы по-прежнему можете загружать выгруженные данные, но можете запросить дополнительное облачное хранилище, чтобы продолжать синхронизировать файлы или создавать резервные копии настроек приложения.

Хотите узнать, как запросить дополнительное облачное хранилище?"
13/1/5#0,"You have reached the maximum cloud storage.
To continue syncing files or back up your app settings, please see how to reduce the storage used.

Would you like to learn how to reduce cloud storage being used?","Вы достигли максимального объёма облачного хранилища.
Чтобы продолжать синхронизировать файлы или создавать резервные копии настроек приложения, ознакомьтесь с тем, как уменьшить используемый объём хранилища.

Хотите узнать, как уменьшить используемый объём облачного хранилища?"
13/1/6#0,Learn more,Подробнее
13/1/7#0,Not now,Не сейчас
13/1/8#0,Apply,Применить
13/1/9#0,Not now,Не сейчас
14/1/1#0,Start drawing,Начать рисование
15/1/1#0,Menu,Меню
16/1/1#0,View Information,Просмотреть сведения
16/1/2#0,Close,Закрыть
16/1/3#0,"Connecting to online services not possible.
Clip Studio Paint and offline functions can still be used.","Подключение к онлайн-службам невозможно.
Clip Studio Paint и автономные функции по-прежнему можно использовать."
16/1/4#0,"We apologize for any inconvenience caused.
Please check below for status updates.","Приносим извинения за доставленные неудобства.
Проверьте обновления статуса ниже."
17/1/1#0,Organize Material Database,Упорядочить базу данных материалов
17/1/2#0,Organize Material Folders,Упорядочить папки материалов
17/1/3#0,Reset additional materials,Сбросить дополнительные материалы
17/1/4#0,Overwrite any conflicting materials with cloud data,Перезаписать любые конфликтующие материалы облачными данными
17/1/5#0,Restore brush tip and texture settings,Восстановить настройки кончика кисти и текстуры
17/1/6#0,Organize Works,Упорядочить произведения
17/1/7#0,Organize Work Labels,Упорядочить метки произведений
17/1/8#0,Restore cloud data,Восстановить облачные данные
17/1/9#0,Move user data folder,Переместить папку пользовательских данных
17/1/10#0,Open folder with Clip Studio Paint backup data,Открыть папку с резервными данными Clip Studio Paint
17/1/11#0,Restore confirmation dialogs,Восстановить диалоги подтверждения
17/1/12#0,Verify Plug-in License,Проверить лицензию подключаемого модуля
18/1/1#0,Settings,Настройки
18/1/2#0,Dark mode,Тёмный режим
18/1/3#0,Companion mode,Режим компаньона
18/1/4#0,Use existing license,Использовать существующую лицензию
18/1/5#0,Cloud,Облако
18/1/6#0,Privacy Settings,Настройки конфиденциальности
18/1/7#0,Data Transfers ,Передача данных 
18/1/8#0,Manage materials,Управление материалами
18/1/9#0,Location of Materials,Расположение материалов
18/1/10#0,Convert IllustStudio Material,Преобразовать материал IllustStudio
18/1/11#0,Convert ComicStudio 4.0 Material,Преобразовать материал ComicStudio 4.0
18/1/12#0,Convert Tone Material Collection (Sold Separately),Преобразовать коллекцию тоновых материалов (продаётся отдельно)
18/1/13#0,Download additional materials now,Загрузить дополнительные материалы сейчас
18/1/14#0,Download additional materials at launch,Загружать дополнительные материалы при запуске
18/1/15#0,Maintenance Menu,Меню обслуживания
18/1/16#0,Version %s,Версия %s
19/1/1#0,Draw,Рисование
19/1/2#0,Home,Главная
19/1/3#0,Projects,Произведения
19/1/4#0,Notices,Уведомления
19/1/5#0,Account,Учётная запись
19/1/6#0,Manage Materials,Управление материалами
19/1/7#0,Use Activation Code,Использовать код активации
19/1/8#0,Log in,Войти
19/1/9#0,Use existing license,Использовать существующую лицензию
20/1/1#0,Title: %s,Название: %s
20/1/2#0,Content ID: %s,ID контента: %s
20/1/3#0,Pause,Пауза
20/1/4#0,Resume,Возобновить
20/1/5#0,Stop,Стоп
20/1/6#0,Start,Начать
20/1/7#0,Details,Подробнее
20/1/8#0,How to resolve,Как устранить
20/1/9#0,Preparing ...,Подготовка ...
20/1/10#0,Waiting for download,Ожидание загрузки
20/1/11#0,Retrieving information...,Получение сведений...
20/1/12#0,Downloading...,Загрузка...
20/1/13#0,Checking for updates...,Проверка обновлений...
20/1/14#0,Uploading...,Отправка...
20/1/15#0,Updating...,Обновление...
20/1/16#0,Transmitting data...,Передача данных...
20/1/17#0,Creating upload file...,Создание файла для выгрузки...
20/1/18#0,Creating transmit data...,Создание данных для передачи...
20/1/19#0,Process successful.,Процесс выполнен успешно.
20/1/20#0,Successfully downloaded.,Загрузка выполнена успешно.
20/1/21#0,Successfully uploaded.,Выгрузка выполнена успешно.
20/1/22#0,Restoration complete.,Восстановление завершено.
20/1/23#0,No updates.,Обновлений нет.
20/1/24#0,Download failed. Please check the connectivity of your device.,Не удалось выполнить загрузку. Проверьте подключение вашего устройства.
20/1/25#0,Failed to confirm. Please check the connectivity of your device.,Не удалось подтвердить. Проверьте подключение вашего устройства.
20/1/26#0,Failed to update. Please check the connectivity of your device.,Не удалось выполнить обновление. Проверьте подключение вашего устройства.
20/1/27#0,Process failed.,Не удалось выполнить процесс.
20/1/28#0,Faulty data has been found.,Обнаружены неисправные данные.
20/1/29#0,%s : error code = %d,%s : код ошибки = %d
20/1/30#0,Process was canceled.,Процесс был отменён.
20/1/31#0,Paused,Приостановлено
20/1/32#0,Preparing to pause...,Подготовка к приостановке...
20/1/33#0,Preparing to stop...,Подготовка к остановке...
20/1/34#0,Registering...,Регистрация...
20/1/35#0,Unzipping...,Распаковка...
20/1/36#0,Upload,Отправить
20/1/37#0,Upload work,Выгрузить произведение
20/1/38#0,Upload material,Выгрузить материал
20/1/39#0,Check additional materials in the cloud,Проверить дополнительные материалы в облаке
20/1/40#0,Upload “%s”,Выгрузить “%s”
20/1/41#0,Upload material for application settings,Выгрузить материал для настроек приложения
20/1/42#0,Download,Скачать
20/1/43#0,Download work,Загрузить произведение
20/1/44#0,Download material,Загрузить материал
20/1/45#0,Download additional materials,Загрузить дополнительные материалы
20/1/46#0,Download “%s”,Загрузить “%s”
20/1/47#0,Restore app settings (Materials),Восстановить настройки приложения (материалы)
20/1/48#0,App settings backup,Резервная копия настроек приложения
20/1/49#0,Restore app settings,Восстановить настройки приложения
20/1/50#0,%s (%s Finished),%s (%s завершено)
20/1/51#0,Restore cloud data,Восстановить облачные данные
20/1/52#0,Repairing data...,Восстановление данных...
20/1/53#0,Done,Готово
20/1/54#0,Failed to save locally at the time of the additional request.,Не удалось сохранить локально во время дополнительного запроса.
20/1/55#0,Unable to download material as it does not exist locally.,"Не удалось загрузить материал, так как он не существует локально."
20/1/56#0,"Unable to completed all of synchronization, because the Cloud capacity is insufficient.","Не удалось завершить всю синхронизацию, так как недостаточно объёма облака."
20/1/57#0,Could not complete sync because there is not enough cloud storage space. Please contact the Teamwork project owner.,"Не удалось завершить синхронизацию, так как недостаточно места в облачном хранилище. Обратитесь к владельцу проекта совместной работы."
20/1/58#0,"Could not complete sync because there is not enough cloud storage space. 
Please contact the Teamwork project owner.","Не удалось завершить синхронизацию, так как недостаточно места в облачном хранилище. 
Обратитесь к владельцу проекта совместной работы."
20/1/59#0,Cloud syncing has been temporarily paused. Please log in to resume syncing.,"Синхронизация с облаком временно приостановлена. Войдите, чтобы возобновить синхронизацию."
20/1/60#0,Failed to upload materials for app settings.,Не удалось выгрузить материалы для настроек приложения.
20/1/61#0,The Cloud side has been updated. Please run the synchronization now and update to the latest version..,Сторона облака была обновлена. Запустите синхронизацию сейчас и обновитесь до последней версии..
20/1/62#0,Sync failed because the material does not have a title.,"Не удалось выполнить синхронизацию, так как у материала нет названия."
20/1/63#0,Unable to synchronize as an external file is referenced.,"Не удалось синхронизировать, так как имеется ссылка на внешний файл."
20/1/64#0,Work data cannot be synchronized as it is invalid. Please contact our user support.,"Данные произведения недействительны, поэтому их нельзя синхронизировать. Обратитесь в нашу службу поддержки пользователей."
20/1/65#0,"Unable to download file as it is currently open. Please close all related works and pages, and then try again.","Не удалось загрузить файл, так как он сейчас открыт. Закройте все связанные произведения и страницы, затем повторите попытку."
20/1/66#0,"Unable to upload file as it is currently open. Please close all related works and pages, and then try again.","Не удалось выгрузить файл, так как он сейчас открыт. Закройте все связанные произведения и страницы, затем повторите попытку."
20/1/67#0,The cloud is waiting for updates. Please wait a moment and try again.,Облако ожидает обновлений. Подождите немного и повторите попытку.
20/1/68#0,"This operation cannot be run as the software is out of date. 
Update the software to the latest version and try again.","Эту операцию нельзя выполнить, так как программа устарела. 
Обновите программу до последней версии и повторите попытку."
20/1/69#0,"Can not apply old backup data. 
Please select backup data from the latest software version.","Не удалось применить старую резервную копию данных. 
Выберите резервную копию данных из последней версии программы."
20/1/70#0,Clear Completed Transfers,Очистить завершённые передачи
20/1/71#0,"There is an ongoing transmission.
Please try again in a few moments.","Выполняется передача.
Повторите попытку через несколько мгновений."
20/1/72#0,An application backup cannot be created if CLIP STUDIO Series applications are not installed or have never been launched on the computer.,"Резервную копию приложения нельзя создать, если приложения серии CLIP STUDIO не установлены или никогда не запускались на компьютере."
20/1/73#0,Failed to obtain settings file. The software may currently be in use.,"Не удалось получить файл настроек. Программа, возможно, сейчас используется."
20/1/74#0,"There is not enough cloud storage space, so the settings file could not be uploaded.","Недостаточно места в облачном хранилище, поэтому файл настроек не удалось выгрузить."
20/1/75#0,CLIP Cloud under maintenance.,CLIP Cloud на техническом обслуживании.
20/1/76#0,%s : %s,%s : %s
20/1/77#0,%s : %s : Error code = %d,%s : %s : Код ошибки = %d
20/1/78#0,Cloud data is being updated. Please wait a moment.,Облачные данные обновляются. Подождите немного.
20/1/79#0,Failed to retrieve data from cloud. Please check the connectivity of your device.,Не удалось получить данные из облака. Проверьте подключение вашего устройства.
20/1/80#0,Failed to retrieve data for “%s” from the cloud. Please check the connectivity of your device.,Не удалось получить данные для “%s” из облака. Проверьте подключение вашего устройства.
20/1/81#0,Failed to retrieve information from cloud. Please check the connectivity of your device.,Не удалось получить сведения из облака. Проверьте подключение вашего устройства.
20/1/82#0,"Failed to retrieve data from cloud. To sync with the cloud, please log in as the user who originally synced the data.","Не удалось получить данные из облака. Чтобы синхронизировать с облаком, войдите как пользователь, который изначально синхронизировал данные."
20/1/83#0,Temporary registration failed. Please check the connectivity of your device.,Не удалось выполнить временную регистрацию. Проверьте подключение вашего устройства.
20/1/84#0,Failed to register the file. Please check the connectivity of your device.,Не удалось зарегистрировать файл. Проверьте подключение вашего устройства.
20/1/85#0,Failed to upload the file “%s”. Please check the connectivity of your device.,Не удалось выгрузить файл “%s”. Проверьте подключение вашего устройства.
20/1/86#0,Failed to register data. Please check the connectivity of your device.,Не удалось зарегистрировать данные. Проверьте подключение вашего устройства.
20/1/87#0,Failed to load data.,Не удалось загрузить данные.
20/1/88#0,Failed to import additional materials.,Не удалось импортировать дополнительные материалы.
20/1/89#0,Failed to save the data.,Не удалось сохранить данные.
20/1/90#0,It may be open in other applications.,"Возможно, он открыт в других приложениях."
20/1/91#0,There is a data conflict because this data has been changed on multiple devices.,"Возник конфликт данных, так как эти данные были изменены на нескольких устройствах."
20/1/92#0,Cloud data has been deleted.,Облачные данные были удалены.
20/1/93#0,Failed to register to cloud. Please check the connectivity of your device.,Не удалось зарегистрировать в облаке. Проверьте подключение вашего устройства.
20/1/94#0,Failed to delete files from the cloud. Please check the connectivity of your device.,Не удалось удалить файлы из облака. Проверьте подключение вашего устройства.
20/1/95#0,Failed to delete cloud data. Please check the connectivity of your device.,Не удалось удалить облачные данные. Проверьте подключение вашего устройства.
20/1/96#0,Update failed.,Не удалось выполнить обновление.
20/1/97#0,Failed to upload materials. Please check the connectivity of your device.,Не удалось выгрузить материалы. Проверьте подключение вашего устройства.
20/1/98#0,Failed to download materials. Please check the connectivity of your device.,Не удалось загрузить материалы. Проверьте подключение вашего устройства.
20/1/99#0,File name contains forbidden characters.,Имя файла содержит запрещённые символы.
20/1/100#0,File list is invalid.,Список файлов недействителен.
20/1/101#0,Failed to load data. The data may have been deleted during the upload.,"Не удалось загрузить данные. Возможно, данные были удалены во время выгрузки."
20/1/102#0,"Unable to find file. It may have been moved, deleted, or saved under a different name.","Не удалось найти файл. Возможно, он был перемещён, удалён или сохранён под другим именем."
20/1/103#0,"This data could not be found on the cloud, so it could not be recovered. Please delete the original data and use the copy that was created.","Эти данные не удалось найти в облаке, поэтому их не удалось восстановить. Удалите исходные данные и используйте созданную копию."
20/1/104#0,"Failed to retrieve data from cloud. Sharing permissions may have been revoked, or the data may have been deleted.","Не удалось получить данные из облака. Возможно, разрешения на доступ были отозваны или данные были удалены."
